/nfs/s2/userhome/tianjinhua/workingdir/vgg_train/newSample/tl3/train3
stimID,condition
n0000110025_01.jpg,n000011
n0000110272_02.jpg,n000011
n0000110071_03.jpg,n000011
n0000110117_01.jpg,n000011
n0000110228_01.jpg,n000011
n0000110150_01.jpg,n000011
n0000110119_01.jpg,n000011
n0000110306_06.jpg,n000011
n0000110148_01.jpg,n000011
n0000110159_01.jpg,n000011
n0000110068_01.jpg,n000011
n0000110128_01.jpg,n000011
n0000110131_01.jpg,n000011
n0000110098_01.jpg,n000011
n0000110127_01.jpg,n000011
n0000110105_01.jpg,n000011
n0000110239_01.jpg,n000011
n0000110051_01.jpg,n000011
n0000110075_01.jpg,n000011
n0000110300_01.jpg,n000011
n0000110136_01.jpg,n000011
n0000110041_01.jpg,n000011
n0000110255_01.jpg,n000011
n0000110167_01.jpg,n000011
n0000110050_01.jpg,n000011
n0000110215_01.jpg,n000011
n0000110241_01.jpg,n000011
n0000110309_02.jpg,n000011
n0000110307_01.jpg,n000011
n0000110154_01.jpg,n000011
n0000110251_01.jpg,n000011
n0000110211_01.jpg,n000011
n0000110038_01.jpg,n000011
n0000110266_01.jpg,n000011
n0000110118_01.jpg,n000011
n0000110089_02.jpg,n000011
n0000110168_02.jpg,n000011
n0000110008_01.jpg,n000011
n0000110109_01.jpg,n000011
n0000110280_01.jpg,n000011
n0000110037_01.jpg,n000011
n0000110084_01.jpg,n000011
n0000110227_02.jpg,n000011
n0000110205_01.jpg,n000011
n0000110172_01.jpg,n000011
n0000110135_01.jpg,n000011
n0000110222_02.jpg,n000011
n0000110083_02.jpg,n000011
n0000110411_01.jpg,n000011
n0000110089_01.jpg,n000011
n0000110029_01.jpg,n000011
n0000110178_01.jpg,n000011
n0000110254_02.jpg,n000011
n0000110234_03.jpg,n000011
n0000110129_01.jpg,n000011
n0000110417_01.jpg,n000011
n0000110101_01.jpg,n000011
n0000110143_01.jpg,n000011
n0000110235_01.jpg,n000011
n0000110281_01.jpg,n000011
n0000110263_01.jpg,n000011
n0000110033_01.jpg,n000011
n0000110016_01.jpg,n000011
n0000110055_02.jpg,n000011
n0000110093_02.jpg,n000011
n0000110223_02.jpg,n000011
n0000110082_02.jpg,n000011
n0000110120_01.jpg,n000011
n0000110357_03.jpg,n000011
n0000110076_01.jpg,n000011
n0000110130_01.jpg,n000011
n0000110078_01.jpg,n000011
n0000110092_01.jpg,n000011
n0000110093_01.jpg,n000011
n0000110420_01.jpg,n000011
n0000110295_01.jpg,n000011
n0000110096_01.jpg,n000011
n0000110151_01.jpg,n000011
n0000110306_07.jpg,n000011
n0000110176_02.jpg,n000011
n0000110081_01.jpg,n000011
n0000110264_02.jpg,n000011
n0000110181_01.jpg,n000011
n0000110274_01.jpg,n000011
n0000110253_04.jpg,n000011
n0000110287_02.jpg,n000011
n0000110271_02.jpg,n000011
n0000110371_01.jpg,n000011
n0000110259_02.jpg,n000011
n0000110290_02.jpg,n000011
n0000110026_03.jpg,n000011
n0000110002_01.jpg,n000011
n0000110382_01.jpg,n000011
n0000110146_01.jpg,n000011
n0000110226_01.jpg,n000011
n0000110170_02.jpg,n000011
n0000110220_01.jpg,n000011
n0000110428_01.jpg,n000011
n0000110174_01.jpg,n000011
n0000110301_01.jpg,n000011
n0000120269_01.jpg,n000012
n0000120025_01.jpg,n000012
n0000120288_01.jpg,n000012
n0000120119_01.jpg,n000012
n0000120406_01.jpg,n000012
n0000120165_02.jpg,n000012
n0000120229_01.jpg,n000012
n0000120114_01.jpg,n000012
n0000120364_02.jpg,n000012
n0000120350_01.jpg,n000012
n0000120148_01.jpg,n000012
n0000120068_01.jpg,n000012
n0000120128_01.jpg,n000012
n0000120131_01.jpg,n000012
n0000120098_01.jpg,n000012
n0000120127_01.jpg,n000012
n0000120007_02.jpg,n000012
n0000120239_01.jpg,n000012
n0000120144_01.jpg,n000012
n0000120051_01.jpg,n000012
n0000120090_02.jpg,n000012
n0000120075_01.jpg,n000012
n0000120136_01.jpg,n000012
n0000120285_02.jpg,n000012
n0000120041_01.jpg,n000012
n0000120167_01.jpg,n000012
n0000120050_01.jpg,n000012
n0000120365_01.jpg,n000012
n0000120307_01.jpg,n000012
n0000120154_01.jpg,n000012
n0000120023_02.jpg,n000012
n0000120263_03.jpg,n000012
n0000120211_01.jpg,n000012
n0000120369_01.jpg,n000012
n0000120266_01.jpg,n000012
n0000120118_01.jpg,n000012
n0000120008_01.jpg,n000012
n0000120109_01.jpg,n000012
n0000120037_01.jpg,n000012
n0000120084_01.jpg,n000012
n0000120172_01.jpg,n000012
n0000120135_01.jpg,n000012
n0000120359_01.jpg,n000012
n0000120083_02.jpg,n000012
n0000120089_01.jpg,n000012
n0000120029_01.jpg,n000012
n0000120178_01.jpg,n000012
n0000120116_01.jpg,n000012
n0000120108_02.jpg,n000012
n0000120272_01.jpg,n000012
n0000120284_01.jpg,n000012
n0000120129_01.jpg,n000012
n0000120288_02.jpg,n000012
n0000120101_01.jpg,n000012
n0000120005_03.jpg,n000012
n0000120143_01.jpg,n000012
n0000120235_01.jpg,n000012
n0000120281_01.jpg,n000012
n0000120415_01.jpg,n000012
n0000120109_02.jpg,n000012
n0000120057_05.jpg,n000012
n0000120033_01.jpg,n000012
n0000120399_02.jpg,n000012
n0000120223_02.jpg,n000012
n0000120082_02.jpg,n000012
n0000120384_02.jpg,n000012
n0000120066_01.jpg,n000012
n0000120120_01.jpg,n000012
n0000120076_01.jpg,n000012
n0000120292_02.jpg,n000012
n0000120250_02.jpg,n000012
n0000120396_02.jpg,n000012
n0000120032_02.jpg,n000012
n0000120078_01.jpg,n000012
n0000120277_02.jpg,n000012
n0000120092_01.jpg,n000012
n0000120093_01.jpg,n000012
n0000120420_01.jpg,n000012
n0000120256_01.jpg,n000012
n0000120295_01.jpg,n000012
n0000120096_01.jpg,n000012
n0000120246_01.jpg,n000012
n0000120183_01.jpg,n000012
n0000120181_01.jpg,n000012
n0000120130_02.jpg,n000012
n0000120274_01.jpg,n000012
n0000120007_03.jpg,n000012
n0000120287_02.jpg,n000012
n0000120371_01.jpg,n000012
n0000120364_01.jpg,n000012
n0000120309_01.jpg,n000012
n0000120002_01.jpg,n000012
n0000120382_01.jpg,n000012
n0000120146_01.jpg,n000012
n0000120226_01.jpg,n000012
n0000120220_01.jpg,n000012
n0000120227_01.jpg,n000012
n0000120056_02.jpg,n000012
n0000120029_02.jpg,n000012
n0000120309_03.jpg,n000012
n0000140025_01.jpg,n000014
n0000140139_02.jpg,n000014
n0000140232_02.jpg,n000014
n0000140117_01.jpg,n000014
n0000140228_01.jpg,n000014
n0000140150_01.jpg,n000014
n0000140119_01.jpg,n000014
n0000140114_01.jpg,n000014
n0000140130_17.jpg,n000014
n0000140148_01.jpg,n000014
n0000140159_01.jpg,n000014
n0000140068_01.jpg,n000014
n0000140128_01.jpg,n000014
n0000140131_01.jpg,n000014
n0000140098_01.jpg,n000014
n0000140127_01.jpg,n000014
n0000140105_01.jpg,n000014
n0000140239_01.jpg,n000014
n0000140144_01.jpg,n000014
n0000140051_01.jpg,n000014
n0000140075_01.jpg,n000014
n0000140136_01.jpg,n000014
n0000140041_01.jpg,n000014
n0000140255_01.jpg,n000014
n0000140167_01.jpg,n000014
n0000140050_01.jpg,n000014
n0000140215_01.jpg,n000014
n0000140241_01.jpg,n000014
n0000140130_20.jpg,n000014
